x,y,zone,comp,age,seqs,phylo,lul_2010,lul_1980,lul_2000,lul_2015,regions,spot_comp,spot_age,spot_seqs
-112.625,30.625,0,NA,2.2038466930389404,0.95794677734375,-0.07758161425590515,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-112.375,30.625,0,1.4578980207443237,2.163472890853882,0.019143007695674896,-0.40314555168151855,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-112.125,30.625,0,1.5349202156066895,1.5944448709487915,-2.073202133178711,-3.0114569664001465,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-111.875,30.625,0,NA,1.511224389076233,-1.8902156352996826,-1.8641834259033203,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-111.625,30.625,1,2.2111284732818604,0.7402601838111877,-1.7204819917678833,-0.37599170207977295,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,NA
-111.375,30.625,1,2.5467352867126465,-1.1092859506607056,-1.8617435693740845,-0.9013876914978027,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,NA
-111.125,30.625,0,NA,-2.5993905067443848,-2.1149580478668213,-0.8347846269607544,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Coldspot,Coldspot
-110.875,30.625,0,2.0890517234802246,-2.8430185317993164,-1.3066461086273193,-0.273356556892395,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,Coldspot,NA
-110.625,30.625,0,NA,-2.5182573795318604,-1.2972469329833984,-0.7215942740440369,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Coldspot,NA
-110.375,30.625,0,NA,-3.3704946041107178,-0.33475664258003235,0.05016390606760979,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Coldspot,NA
-110.125,30.625,0,1.9079090356826782,-3.2192001342773438,-0.4029539227485657,0.049421053379774094,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Coldspot,NA
-109.875,30.625,0,NA,-1.160081386566162,-1.0577514171600342,-0.4116264879703522,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.625,30.625,0,1.6830753087997437,1.635083794593811,-0.6490162014961243,0.4647809863090515,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.375,30.625,0,1.9656400680541992,5.453103065490723,-1.0692299604415894,0.5506572723388672,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,Hotspot,NA
-109.125,30.625,0,NA,4.8417649269104,-1.715053677558899,0.7521682381629944,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-108.875,30.625,0,1.8550409078598022,5.244653224945068,-1.4280309677124023,1.2323864698410034,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-108.625,30.625,20,1.8833551406860352,3.535078763961792,-1.9620857238769531,2.1491525173187256,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,Coldspot
-108.375,30.625,20,1.2787293195724487,3.3095951080322266,1.436728835105896,3.700298547744751,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-108.125,30.625,20,NA,1.4099050760269165,0.17088215053081512,2.044391393661499,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.875,30.625,20,NA,1.858072280883789,0.2506157457828522,1.561929702758789,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.625,30.625,0,NA,1.003625512123108,-0.3569146692752838,-1.342903971672058,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.375,30.625,20,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-107.125,30.625,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-106.875,30.625,20,NA,0.7193949222564697,-4.388002872467041,-4.3720703125,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Coldspot
-106.625,30.625,0,NA,1.5583127737045288,-2.3202316761016846,-1.233950138092041,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Coldspot
-106.375,30.625,20,-0.17891475558280945,3.4285666942596436,-1.2691330909729004,0.6719779372215271,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-106.125,30.625,20,0.0531444177031517,3.0089240074157715,-0.3978100121021271,1.8935497999191284,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.875,30.625,20,-0.19634614884853363,3.1407902240753174,-1.9091750383377075,0.8737289309501648,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.625,30.625,20,NA,4.734185218811035,-1.405665636062622,0.6071529984474182,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.375,30.625,20,-0.43885356187820435,4.122277736663818,-0.678931713104248,1.4794963598251343,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.125,30.625,20,-0.36885973811149597,5.236235618591309,0.09728200733661652,2.745321273803711,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-115.625,30.375,0,-7.705355644226074,0.7838078737258911,2.791966199874878,1.246063470840454,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-115.375,30.375,0,-8.272732734680176,1.349220871925354,2.499415159225464,0.14468100666999817,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-115.125,30.375,0,-8.085111618041992,1.5530778169631958,0.6908978223800659,-1.3724310398101807,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,NA
-114.875,30.375,0,-7.486454963684082,2.0528385639190674,0.422124445438385,-1.370186686515808,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,Hotspot,NA
-112.625,30.375,20,0.7954561114311218,0.6233174800872803,-0.5982653498649597,-1.414346694946289,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-112.375,30.375,20,1.1311743259429932,1.7719886302947998,1.3103888034820557,-0.04296219348907471,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-112.125,30.375,0,NA,2.0075154304504395,-1.617364525794983,-1.9707857370376587,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-111.875,30.375,0,NA,1.7860926389694214,-1.8682650327682495,-2.0136797428131104,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-111.625,30.375,0,NA,0.18792712688446045,-1.0287270545959473,-1.526461124420166,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-111.375,30.375,0,NA,-0.48972153663635254,-1.6043245792388916,-1.4028010368347168,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-111.125,30.375,0,2.8259084224700928,-1.561278223991394,-2.1277472972869873,-0.9520849585533142,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,Coldspot
-110.875,30.375,0,2.369935989379883,-2.5406599044799805,-1.3320493698120117,-0.43068525195121765,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,Coldspot,NA
-110.625,30.375,0,2.760394334793091,-2.2250607013702393,-1.293197512626648,-1.269546389579773,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,Coldspot,NA
-110.375,30.375,0,2.6930315494537354,-2.5686416625976562,-1.0661722421646118,-1.0865377187728882,Primary,Primary,Human use,Human use,Mexico Northwest,Hotspot,Coldspot,NA
-110.125,30.375,0,2.8590235710144043,-3.135495901107788,-1.0502346754074097,-1.0382611751556396,Primary,Human use,Human use,Human use,Mexico Northwest,Hotspot,Coldspot,NA
-109.875,30.375,0,NA,-1.628666639328003,-0.4827897846698761,-1.007144570350647,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.625,30.375,0,2.297936201095581,1.6683814525604248,-1.0117510557174683,-0.5817432403564453,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,NA
-109.375,30.375,0,2.076047897338867,3.5010602474212646,-0.6731569170951843,-0.09239701181650162,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,Hotspot,NA
-109.125,30.375,0,2.003817081451416,4.356049537658691,-0.3383924663066864,1.0226560831069946,Primary,Primary,Primary,Primary,Mexico Northwest,Hotspot,Hotspot,NA
-108.875,30.375,20,1.9237569570541382,5.194032669067383,-0.7681707143783569,0.8710945844650269,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-108.625,30.375,20,1.6526196002960205,4.113330364227295,-1.3061554431915283,2.083233594894409,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,NA
-108.375,30.375,20,1.429046869277954,2.3728809356689453,-0.35064569115638733,1.8168872594833374,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Hotspot,NA
-108.125,30.375,20,1.44483482837677,1.3255999088287354,-1.0436902046203613,0.66356658935546875,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.875,30.375,20,1.2017289400100708,1.2077062129974365,0.32846593856811523,1.0918121337890625,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.625,30.375,20,NA,0.6843153238296509,-1.4122298955917358,0.07237725704908371,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.375,30.375,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-107.125,30.375,20,NA,2.2303075790405273,-2.010709762573242,-2.4242749214172363,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-106.875,30.375,20,NA,1.95771062374115,-0.9021833539009094,0.283758282661438,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.625,30.375,20,0.3651686906814575,1.6813507080078125,-1.9663664102554321,-0.0478336438536644,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,Coldspot
-106.375,30.375,20,NA,3.2604355812072754,-0.6458146572113037,1.7912991046905518,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-106.125,30.375,0,NA,3.2615039348602295,1.517745852470398,1.9844833612442017,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.875,30.375,0,NA,4.328463554382324,-2.60251522064209,0.2131708562374115,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Coldspot
-105.625,30.375,20,NA,4.645130157470703,-1.8524081707000732,1.14061439037323,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.375,30.375,20,NA,5.316180229187012,2.0096983909606934,3.650761842727661,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,Hotspot
-105.125,30.375,20,NA,4.573328018188477,-0.22750428318977356,2.0481536388397217,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.875,30.375,20,NA,4.531144142150879,0.09106072783470154,1.9719847440719604,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-115.625,30.125,0,-7.045152187347412,0.4776172339916229,2.504179000854492,0.5348537564277649,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-115.375,30.125,0,-7.242103576660156,1.283877968788147,2.6590681076049805,-0.2788093090057373,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,Hotspot
-115.125,30.125,0,-6.898926258087158,0.7496496438980103,1.5637296438217163,-0.9586842656135559,Human use,Human use,Human use,Human use,Mexico Northwest,Coldspot,NA,NA
-114.875,30.125,0,NA,1.1685088872909546,1.0177223682403564,-0.48772770166397095,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-112.625,30.125,20,NA,1.04120934009552,0.3174859881401062,-0.6623667478561401,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-112.375,30.125,20,NA,1.982138752937317,1.4472668170928955,0.5281578898429871,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-112.125,30.125,20,NA,1.988635540008545,-0.34489330649375916,-0.7682728171348572,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-111.875,30.125,20,NA,1.1770373582839966,-1.2668373584747314,-1.4270178079605103,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-111.625,30.125,20,2.4919517040252686,0.864408552646637,-1.6622846126556396,-1.5433986186981201,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,NA
-111.375,30.125,0,NA,0.48780423402786255,-2.8297171592712402,-2.3076913356781006,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-111.125,30.125,1,2.432521104812622,-0.9925238490104675,-2.398383617401123,-1.8885549306869507,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,Coldspot
-110.875,30.125,0,NA,-2.1562445163726807,-1.153955340385437,-0.10906793922185898,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Coldspot,NA
-110.625,30.125,0,NA,-2.573498010635376,-1.5232179164886475,-1.4724441766738892,Primary,Primary,Human use,Human use,Mexico Northwest,NA,Coldspot,NA
-110.375,30.125,0,2.9247663021087646,-2.6090691089630127,-0.7137554883956909,-2.31821346282959,Primary,Human use,Human use,Human use,Mexico Northwest,Hotspot,Coldspot,NA
-110.125,30.125,0,NA,-3.4193005561828613,-0.2275265008211136,-1.2260695695877075,Primary,Primary,Human use,Human use,Mexico Northwest,NA,Coldspot,NA
-109.875,30.125,0,NA,-1.5796928405761719,0.0593639612197876,0.07155624777078629,Primary,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.625,30.125,0,NA,0.6133484840393066,-0.42807114124298096,-0.7414410710334778,Primary,Primary,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.375,30.125,20,NA,1.490002989768982,0.6797807216644287,0.6963309049606323,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-109.125,30.125,20,1.9563406705856323,0.8031120300292969,0.49774476885795593,0.5823129415512085,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-108.875,30.125,20,NA,2.3448903560638428,0.41678813099861145,1.0397889614105225,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,NA
-108.625,30.125,20,NA,2.7737436294555664,1.719690203666687,1.828277587890625,Primary,Primary,Primary,Primary,Mexico Northwest,NA,Hotspot,NA
-108.375,30.125,20,1.3306611776351929,-0.33915722370147705,0.4296676516532898,0.5545146465301514,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,NA
-108.125,30.125,20,1.4034439325332642,-0.6666825413703918,0.7022724151611328,0.7513974905014038,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.875,30.125,20,1.5982671976089478,0.7465386390686035,1.262675166130066,-0.20790398120880127,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.625,30.125,0,NA,0.44653528928756714,-1.3701047897338867,-0.7849556803703308,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-107.375,30.125,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-107.125,30.125,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-106.875,30.125,20,0.04241370037198067,1.2320325374603271,-0.73944854736328125,-0.24052982032299042,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.625,30.125,20,0.220498725771904,0.014405827037990093,-0.9064244627952576,0.40321388840675354,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.375,30.125,20,-0.40630510449409485,1.4009556770324707,-1.8332396745681763,-1.8884499073028564,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-106.125,30.125,20,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-105.875,30.125,20,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-105.625,30.125,20,NA,4.178780555725098,-1.9313780069351196,1.126960277557373,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.375,30.125,20,-1.68009614944458,6.008491516113281,-0.3775064945220947,1.3665401935577393,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-105.125,30.125,20,-1.3939570188522339,4.508171558380127,-0.8412129282951355,1.3007700443267822,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-104.875,30.125,20,-1.2688162326812744,3.1353485584259033,-0.6092196106910706,2.291165828704834,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Hotspot,NA
-115.625,29.875,0,-6.500766754150391,-0.7106162309646606,2.253936767578125,0.37149104475975037,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,Hotspot
-115.375,29.875,0,-6.454626560211182,-0.187364861369133,2.6941328048706055,-0.48090386390686035,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,Hotspot
-115.125,29.875,0,-5.813333511352539,-0.21387770771980286,2.9244227409362793,-0.13426527380943298,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,Hotspot
-114.875,29.875,0,-5.6010308265686035,1.157457947731018,2.0560872554779053,-0.5062841176986694,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,Hotspot
-114.625,29.875,0,-4.569100379943848,0.028199687600135803,1.4998513460159302,-0.6962713003158569,Primary,Primary,Primary,Primary,Mexico Northwest,Coldspot,NA,NA
-112.625,29.875,20,0.10146068781614304,2.36564040184021,1.180618405342102,0.9031549692153931,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-112.375,29.875,20,NA,2.547748565673828,-0.4983476996421814,-0.4311833381652832,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-112.125,29.875,20,NA,2.8498594760894775,0.1453414410352707,-0.6728047728538513,Human use,Human use,Human use,Human use,Mexico Northwest,NA,Hotspot,NA
-111.875,29.875,20,NA,1.2002222537994385,-1.4234884977340698,-2.389338493347168,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,NA
-111.625,29.875,20,NA,1.9541752338409424,-2.0349361896514893,-2.2773261070251465,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-111.375,29.875,20,NA,0.9262712597846985,-2.9842660427093506,-1.5556625127792358,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-111.125,29.875,0,2.066037654876709,-0.15547244250774384,-2.5844082832336426,-3.4966206550598145,Human use,Human use,Human use,Human use,Mexico Northwest,Hotspot,NA,Coldspot
-110.875,29.875,0,NA,-0.9596652984619141,-2.2039403915405273,-2.1439108848571777,Human use,Human use,Human use,Human use,Mexico Northwest,NA,NA,Coldspot
-110.625,29.875,0,NA,-0.5244914889335632,-1.0750294923782349,-1.0830549001693726,Primary,Primary,Human use,Human use,Mexico Northwest,NA,NA,NA
-110.375,29.875,0,NA,-1.44754159450531,-1.0318089723587036,-2.2929067611694336,Primary,Primary,Primary,Primary,Mexico Northwest,NA,NA,NA
